adm1_name,anom_growing_ndvi,anom_precip,anom_prev_precip,anom_sm_profile,anom_sm_rootzone,anom_sm_shallow,anom_spring_sm_rootzone,anom_spring_sm_shallow,anom_summer_ndvi,anom_temp,anom_vpd,growing_mean_ndvi,lc_class,lc_name,prev_summer_precip,spring_sm_rootzone,spring_sm_shallow,summer_mean_ndvi,summer_precip,summer_sm_profile,summer_sm_rootzone,summer_sm_shallow,summer_temp,summer_vpd,year
Nordrhein-Westfalen,0.0222750965669624,58.387527454434135,-86.74969072144853,0.0145870090488915,0.0163408889721414,0.0391834188355774,-0.0096423182481521,-0.0046997906663976,0.0144582980298377,-0.8167341206385467,-0.1276037247373218,0.6620415791524521,3,cropland,160.83588445057407,0.3286526913044779,0.3052190130175133,0.6501640599598791,307.19243211318854,0.3155437916522379,0.3129320003214541,0.3097303188986146,17.20417918108898,0.508258191957412,2014
Rheinland-Pfalz,0.0185587813355477,87.41212384641302,-29.799818381381893,-0.0002789094235107496,-0.0033566166295471,0.021383339768886,-0.0046779988213976,-0.0305670828753507,0.0055084654980569,-0.8815642131175522,-0.1032508906882956,0.6250720958199733,3,cropland,174.68795635391672,0.3641659670521895,0.3181969775417639,0.604336982862255,292.65976059848515,0.3286927522921131,0.3232261554354354,0.3022184998209333,17.624981678798655,0.6254181033157001,2014
Saarland,0.0145558636595418,122.9928394267561,-37.43832454613212,-0.0008033155990468918,-0.0035999253277424,0.0322457560784903,-0.0111767276628184,-0.0295806298285166,-0.0051601390662693,-0.9381151885230844,-0.1104962805718135,0.6673397746995448,3,cropland,182.98442400164112,0.365570892943354,0.3171189397896958,0.6255305023414218,344.82307098506794,0.3315567304381112,0.3254661625278833,0.3110285134554145,17.514797127896802,0.597897208966211,2014
Sachsen,0.0288437934274128,26.45934693317228,26.51744128740205,0.0066753292390902,0.0079218834667491,0.0295284095847397,-0.0135824801729592,-0.0012846389895754,0.0058043137518246,-0.8087772766075775,-0.1042625367049459,0.6373413691174559,3,cropland,266.71977625812,0.3570645086136477,0.3466023266262656,0.5895145720667626,267.0413847001818,0.341652549496818,0.3392516569071926,0.3319101436234699,17.799654570964833,0.620432650180062,2014
Sachsen-Anhalt,0.0347074504726683,77.57741217400469,-18.402155252536986,0.016058926962715,0.0156484299887056,0.043651838144742,-0.0021691013635869,-0.0080630146962598,0.0183760986947685,-0.8133403793221787,-0.1316048585912568,0.6315298340967209,3,cropland,187.2677057236199,0.3698608978603765,0.34738984007414,0.5853122602741913,284.4608644240285,0.3542147708503372,0.3511353030323177,0.3492591168748113,17.98486268027574,0.6205343231955777,2014
Schleswig-Holstein,0.0102811562598706,-30.99217889516792,-81.22605935222134,-0.0079508148888845,-0.0072692542763233,-0.0230875889405706,-0.0028245190101464,0.0059101474041134,-0.0148363033179219,0.1523971632243256,0.0350760509622876,0.6588225904969074,3,cropland,164.48670787251567,0.3381373828189306,0.3199005328640229,0.618973698394449,216.51207401993355,0.2977551835316948,0.2949246236127943,0.2492126951497168,17.41216164373564,0.559203901355285,2014
Thueringen,0.0200892460408636,67.94413056108698,-35.83303234088105,0.0108394757968651,0.0102472334098107,0.0430595850804882,-0.0083268823856872,-0.0098060191058753,-0.0093788273914537,-0.9841413961803964,-0.1329154337192615,0.620404084048495,3,cropland,180.31731614757857,0.3522603386478333,0.3342606239025445,0.5701771533127216,284.73131173258827,0.3360482753613918,0.3325079328658258,0.3309224712348364,16.941657583245387,0.5333756834459459,2014
Baden-Wuerttemberg,0.010364270099531,-107.73393446233676,117.97911887153673,-0.013431853989719,-0.0130256247722196,-0.0416815539817654,0.0034670889315233,-0.0006621677831723025,0.0029904473689764,1.3290995200204967,0.1652759654955146,0.7823114487938384,1,forest,433.5168010516674,0.410231966851757,0.3867159540937345,0.804258121247613,205.3507041248893,0.362699129312945,0.3609257099583704,0.3045197557273278,19.091825795231458,0.8040006610803243,2015
Bayern,0.0105747721186377,-104.6866205377424,33.9277972699594,-0.0116643750790997,-0.0115678442890406,-0.0333268972673646,-0.0004171394513568372,-0.002604892133744,0.0048145983828899,1.261321500906964,0.1510967585362,0.7573632184101764,1,forest,384.1462069163886,0.3750258535923417,0.3550081445685906,0.7884414675708574,245.8371471932515,0.3380083897800371,0.3352892991800944,0.2914132050781132,18.582700177364035,0.7445147409725179,2015
Berlin,0.0236996070047155,-34.477019284567355,40.70785733127605,-0.0116145619852076,-0.0116267689434432,-0.0274434000973794,-0.0046448983404363,-0.0076310299401842,0.0478936292375551,0.3865354471699904,0.1147143518498705,0.7206992932964956,1,forest,252.19250924974185,0.3500471300685588,0.3288023852303253,0.777267952110901,178.1714745707475,0.3056090023016734,0.3030664958240936,0.2494885509502675,19.661916582239066,0.9083302591422904,2015
Brandenburg,0.019850572090302,-25.52894342058729,47.91885704400053,-0.0101519121459568,-0.01040457863574,-0.0256544088139479,-0.0025561492787761,-0.0091784826812801,0.0278604292522354,0.3633879336307983,0.1037154307855515,0.7311485912804897,1,forest,264.4085436025944,0.3674098292108111,0.3436197211956937,0.7562436355671288,191.6433160961251,0.3232651614505158,0.320126671961526,0.2731842584139236,19.50153070766172,0.877912573674076,2015
Hamburg,0.0341231208791208,56.90145894109838,-49.59467065604997,-0.00035983343346318586,-0.0019308250527512,0.0172692119457102,-0.0009527984527988864,0.0019835078422884,0.0383033333333333,-0.3672202118175143,-0.0254563638204597,0.7914615384615385,1,forest,211.7702672600004,0.3748702898788907,0.3550950085675275,0.82035,319.7865066331609,0.3439693234978711,0.3386199906188527,0.3390744326647321,17.33421611512436,0.5677863822651992,2015
Hessen,0.0121242445869238,-41.41612580094509,57.292774035787325,-0.0173204974185416,-0.0174910432933617,-0.0442237832939364,-0.0008389601451769457,-0.0117738158275658,0.0053444174476477,0.7434166597548922,0.1162384434457659,0.7617861026329018,1,forest,291.37072906972054,0.3770358417349568,0.3426197409952576,0.7844362141963216,193.60857700653028,0.3217802362270432,0.3184670473482794,0.2574243485056579,18.5315022111478,0.7657263095623544,2015
Mecklenburg-Vorpommern,0.0112092589893612,-29.46511673058357,30.88725976607753,-0.0054507626446136,-0.0054633936673171,-0.0199584595940796,0.0014177823459949,0.0021258607473358,0.016163501099571,-0.1185715424325824,0.0519879370038514,0.739369302873624,1,forest,257.66922016022795,0.3337590472170759,0.311210401578159,0.7678993315478915,198.29638275160065,0.2912583421222539,0.2877609437160743,0.2439642873144525,18.002427261843966,0.6794964994442249,2015
Niedersachsen,0.0227206237968507,33.86043234339603,37.75801369208067,-0.0068398378025576,-0.0083023694986494,-0.0035411937834517,-0.0012944054488853,-0.0048268816803571,0.0324919785519309,0.0324316058150063,0.0175666544941598,0.7625376036003464,1,forest,280.3121928213924,0.3151153874693808,0.2876891173353696,0.7998493480246122,278.4681323495297,0.2747566442214283,0.2694251061781854,0.2519717345875992,17.799255191428514,0.660647386868801,2015
Nordrhein-Westfalen,0.0290210084353095,-18.67878913485922,67.25268461189405,-0.0142354081166215,-0.0156151456252507,-0.0251185803130856,0.0004393048415341787,-0.0066184011072229,0.0380557232631353,0.2886270350746881,0.048054727229216,0.775252352340938,1,forest,357.53327714794443,0.3778565418704124,0.3458544067987779,0.8154625773043576,273.4674984314688,0.3281925152885353,0.3233212523565092,0.290342761014479,17.14244283466893,0.5879048869825237,2015
Rheinland-Pfalz,0.0091195744404114,-68.50808930222748,94.58482677420947,-0.0183230375120992,-0.0172741821418817,-0.0575818657629504,-6.305716106747646e-05,-0.0123121177379233,0.0102618477059328,0.9040939845852436,0.1528676514337742,0.770843654848081,1,forest,330.31939674838475,0.3698780176331946,0.3339134730307221,0.8051909040793824,168.58568576404008,0.3114390876390031,0.3093618767216071,0.2293123559222013,18.72878605198584,0.8084725685177341,2015
Saarland,0.010998637198569,-102.31019110818958,122.65662210705928,-0.0208560667599037,-0.0185989421496864,-0.0710022054437505,-0.0016370436758518,-0.0057087799047069,0.0086625302390999,1.1802174725783618,0.2061977149098359,0.7698217823883354,1,forest,353.699035014598,0.3773808454125912,0.3451498459118381,0.8048763388510227,129.98889922939364,0.3159512745676536,0.3147463692419554,0.2189516399719019,19.277476649301494,0.8919791240597513,2015
Sachsen,0.0262397963509904,-33.275410470235926,25.14610712151347,-0.0143329914339927,-0.0149177349176556,-0.0280331048040477,-0.0044923181030592,-0.0082744767130979,0.025998908339273,0.8452520252564332,0.1219196704640844,0.7546785942211744,1,forest,294.1098147616609,0.3640918022391007,0.3379426463531265,0.7779543896412454,236.5245802792911,0.3201485452256862,0.3159166283333204,0.2775721834322164,18.57366472262081,0.7773935397726337,2015
Sachsen-Anhalt,0.0188184552852134,18.58322906433669,80.74676077354913,-0.0087396788572914,-0.0098954997177688,-0.0177615992113547,-9.597015781419096e-05,-0.0117855238340848,0.0248949918665523,0.221794540638783,0.0440817036132877,0.746683215521576,1,forest,295.8137358713235,0.3815635651567178,0.3504082609256088,0.772711927084874,234.9160755773751,0.3380320571836444,0.3343335052636426,0.2944761580377538,18.717882241439227,0.7766903513257495,2015
Schleswig-Holstein,0.015871324346242,-12.25547614162029,-41.23800470914812,-0.0070219998339194,-0.0084395127069301,-0.0052937860545057,-0.0016678735371892,0.0033553245705923,0.033010941889483,-0.3473874448141917,-0.0002189164869950887,0.7744994652406416,1,forest,202.122363521188,0.2684571460134048,0.2504412054816778,0.8219927629233513,233.1724327644196,0.2313768164730766,0.2262057031404431,0.2116009881398194,17.270417648720368,0.5853613580252977,2015
Thueringen,0.0092754242662182,-54.21926109397114,87.40595917956803,-0.0184254433300433,-0.0199388378591097,-0.0349773921154992,-0.0034488580786853,-0.0113854000246438,0.0198182706609675,0.8129540921734637,0.105187287462777,0.7466925624044829,1,forest,343.0867366070103,0.3734811427639145,0.3467389433255715,0.7843964132621549,201.1344191043511,0.3255050204108753,0.320440406858515,0.2820059271021379,17.9644024191442,0.7125678266833512,2015
Baden-Wuerttemberg,-0.0021004173172406,-143.57057402429052,66.53772887054421,-0.0065915275226861,-0.0072487847041167,-0.0312699057478871,0.0108094908719307,0.0114882502393459,-0.0087158022690438,1.3111393221914918,0.1149430481276111,0.753544533100611,2,grassland,464.5497184996313,0.4048432290717808,0.3901673898419241,0.7656469145807072,252.8766302543071,0.3683245244194331,0.365464870903801,0.3241106970142486,18.66249897124057,0.6698994940393475,2015
Bayern,0.005096050849173,-165.7252281773572,19.67381913311965,-0.0082663683785761,-0.0096261781084175,-0.0264501905899849,0.008171983670129,0.0091919618204905,-0.0023921606006805,1.324510115978362,0.097800251166211,0.7245974956468297,2,grassland,513.1650008954549,0.3987704819590218,0.3893788973401516,0.7530689145953544,328.8049991010047,0.3742403920085259,0.3711572114823927,0.3392172835074668,17.39174762275831,0.550288826223078,2015
Brandenburg,0.0150841472475309,-13.053123948807883,32.03055014808343,-0.009407551278657,-0.009525836817347,-0.0208397175148243,-0.0037046093917082,-0.0056116176508242,0.0245083662974683,0.2785086720952931,0.0897659573232551,0.6112315573271665,2,grassland,250.65571954357029,0.3749267580799911,0.3529865163381332,0.6454203652426159,206.58593067695847,0.3320356636369982,0.3287152712756045,0.2855431080499552,19.16570752806456,0.8283473836084789,2015
Bremen,0.0258536703296704,37.65287174999349,-20.04997951062984,-0.0027097138630213,-0.0036102386950421,0.0031840281287116,-0.00017967588344930396,0.0007398482929991679,0.0295846666666667,-0.3085936740524282,-0.0077975887884951,0.7638769230769232,2,grassland,238.257573020384,0.3858230275982454,0.364672472143686,0.7608333333333334,298.4629598659261,0.352116710738239,0.3494706257281195,0.3348793849010763,17.303397401059993,0.5419409355477721,2015
Hessen,0.0034222637362638,-29.29075852811701,60.120322582399126,-0.0163633397291877,-0.0168572979987906,-0.0406814902293068,0.0009697571265654958,-0.0079451839989374,-0.0030959999999999,0.3485869328397513,0.0527983866091245,0.7162538461538461,2,grassland,358.2412461160871,0.3802130992028021,0.3431595853579941,0.7256833333333335,270.8710310262426,0.3277257759110103,0.3230198864270282,0.2726319823498652,16.544433123179545,0.5561637811258008,2015
Mecklenburg-Vorpommern,0.0082315776397515,-11.792202644999724,30.45588882839041,-0.0021536532019836,-0.0025859886314008,-0.0110765776132634,0.0023727945065578,0.0011694402945864,0.0130546666666665,-0.0874700594309392,0.0572814636682023,0.6514822742474917,2,grassland,253.44493693002244,0.3142712984141061,0.2879836002403553,0.6709376811594203,213.282152493128,0.2730280420349051,0.2692855687810442,0.2265035929082183,18.37325333868784,0.7336789835441433,2015
Niedersachsen,0.0156663785039468,18.03800968787086,-19.91057369178111,-0.0002987911147228401,-0.0006536798696840572,0.0004205680159279624,0.0038255859795917,0.0073946444806445,0.0229331626467054,-0.4017201646844227,-0.009528853709513,0.7593555906250667,2,grassland,263.46949621179044,0.3797060947314974,0.3563098462648698,0.7643396774789759,303.4010104297235,0.3430522152915935,0.3399439486310777,0.3170910188304809,16.863589303303417,0.4794020999475435,2015
Nordrhein-Westfalen,0.0099862307692306,-38.63608599484334,96.4463365348928,-0.0160702651672733,-0.017138361224923,-0.0330791767535101,0.001268118195528,-0.0064314851316499,0.0148626666666667,0.2866341327771948,0.0533952120848053,0.4877730769230769,2,grassland,391.6058624505254,0.3841688725278939,0.3519797040855016,0.5086333333333334,257.9288286370023,0.3314372827162516,0.327231280116055,0.2828168637721199,17.39293428350379,0.6065862477358991,2015
Rheinland-Pfalz,-0.0012471868131868,-39.57233519137272,103.65155788985425,-0.0189030860845872,-0.0199511362765367,-0.0414692625982359,-0.0027826681195877,-0.0156624652311081,0.0069553333333335,0.4917637361551534,0.0738175872164786,0.6750076923076924,2,grassland,358.83092231743063,0.371019139831069,0.3364873854205314,0.6736166666666668,219.6408611935361,0.3199696055126603,0.3151458476167995,0.2669677219368081,17.472986200576493,0.6488704872840799,2015
Sachsen,0.0310073979988882,-38.88174367517481,12.211713882928075,-0.0138436744319169,-0.0136997749118549,-0.0299622808394423,-0.0066878317223602,-0.0096693961105441,0.0330685499351491,0.6844902979889201,0.1371875745434217,0.4740715055372643,2,grassland,252.6384052484833,0.3257265371483052,0.2986419221025065,0.4893905317769131,202.4044124561022,0.2797697517788047,0.2760788781788919,0.2281445103034267,20.040134130736945,0.9246777222621008,2015
Sachsen-Anhalt,0.0369395565472263,33.07685220583267,86.47871667906054,-0.0092885308641823,-0.0106003702985587,-0.0162750020197024,-0.0009478434260886754,-0.0131774847426922,0.0447672272727272,0.1176763877146617,0.0342176457333001,0.6378080287636892,2,grassland,312.351546664679,0.3824603644484306,0.348808425845815,0.6703483133218984,260.6312178050362,0.3389543442817427,0.3354510762488356,0.2952560725612517,18.438019273533293,0.7509446054889403,2015
Schleswig-Holstein,0.0203870710224825,11.892909819554134,-28.740729307443345,0.0006228146640083361,0.0006008084255662022,-0.0010722711049427,0.0046884497268661,0.009709822723581,0.0261696593878311,-0.528127468205996,-0.0098767166956588,0.7664750387630288,2,grassland,245.292141783804,0.3846924831188737,0.3647334201080655,0.7689796799178799,288.05678931112874,0.3474591411538951,0.3455740270655627,0.317166038309689,16.48023155293752,0.4718823298280521,2015
Thueringen,0.0097537912087911,-67.8165967839993,93.67548572746446,-0.0203379322522474,-0.0223456111489572,-0.0333916138656962,-0.0053659166955434,-0.0105131334603331,0.0135276666666665,0.867392238129284,0.1101663032009799,0.6903153846153847,2,grassland,370.6632787703725,0.3761773796354998,0.3537962118214888,0.6997333333333333,208.7380391758664,0.3324578611447208,0.3270491672319893,0.2979483383388359,17.92270904117163,0.7106538346826566,2015
Baden-Wuerttemberg,-0.014427263959393,-98.59050008091975,65.70466417907429,-0.0128122689574564,-0.0118508964950196,-0.0458885732745126,0.0025005097357877,-0.0028525197149176,-0.0228099797709753,1.3243170520230254,0.1802764754858941,0.6342083097179525,3,cropland,332.0740887716327,0.4130768182573485,0.3859408605906066,0.6316325866639934,166.22262133791105,0.3655955621860031,0.363502177073622,0.2994916579813562,19.8390435361068,0.8784834848699514,2015
Bayern,-0.0201178829691036,-91.98417800528595,17.82822846168602,-0.0085298038119799,-0.0071834740164735,-0.0364628344346519,0.0002481509385755732,2.1952103322741973e-05,-0.0276328868768488,1.2705519775026175,0.1691386825064913,0.6197000073779181,3,cropland,288.7460074422916,0.3922553182544677,0.3722560543715461,0.6247239713461359,179.6589812672872,0.3547675351419728,0.3530343843698856,0.3016349574157547,19.88048348678424,0.8703383060564528,2015
Berlin,0.0095131171428572,-39.03445119798556,41.13179149953055,-0.012601365780605,-0.0119381961802904,-0.0345982579381798,-0.0054972984580929,-0.0098535682983944,0.0256288399999999,0.4619740602502296,0.1395019112895546,0.5791359692307692,3,cropland,250.8344710885736,0.3399283241834196,0.3184225188090098,0.5921753666666667,172.10327304422694,0.2921421291974225,0.2904156118975312,0.2223383963444754,19.59591329341877,0.9234671164792668,2015
Brandenburg,0.0094810623216363,-24.120257588140483,39.98040568465929,-0.0097115877230708,-0.0097840404414694,-0.0259048205128685,-0.0025010049947302,-0.007479446378653,0.0131025618917994,0.2753140461108807,0.0983708608953564,0.6214047768931766,3,cropland,255.8842288383506,0.3784222479023631,0.3558019305844159,0.6094386812692484,192.89417536763503,0.3339456591513473,0.3309663101649812,0.2808163329784577,19.18962337932645,0.8436597273127844,2015
Hamburg,0.0231770280943074,18.2767224279044,-41.5757038976886,-0.002693417115458,-0.0047203103832293,0.009758534602138,0.0012435762725208,0.0038600663085576,0.0238638475750575,-0.3278501470794789,-0.0149293297182043,0.6634348552140699,3,cropland,204.909389483469,0.4728894650177579,0.4528985347821113,0.667829907621247,266.80412231569454,0.4414928094106718,0.4364437467116625,0.4295855923446765,17.698370379532697,0.6086934689723686,2015
Hessen,0.0011242881792751,-32.56009632221557,57.16936584953087,-0.0160023031155295,-0.0161742997531194,-0.0424511441881917,-0.00028658040519373543,-0.0124607167825358,-0.0141742560651578,0.6976396580649168,0.1142691301220565,0.6320833829926,3,cropland,282.5234211362669,0.3767494052315849,0.3406106484486628,0.6039758913590134,193.98093432695603,0.3221555455996201,0.3188448299987,0.255324533010258,18.753643428760387,0.7764181446048183,2015
Mecklenburg-Vorpommern,0.0086561376078618,-35.86112516338055,20.387458471164653,-0.0044535150259537,-0.0040433342384689,-0.0226882218837331,0.0027706334944193,0.0039415727317529,0.0217931456674422,-0.2058084221411876,0.0487527144697158,0.643034968561029,3,cropland,253.64456517814463,0.3595105127230273,0.3375857575417222,0.6346993834720547,197.7729768663654,0.3150526831055559,0.3119043465186262,0.2605681078941538,17.684206961025026,0.646159006262619,2015
Niedersachsen,0.0218369764270993,31.65170483000976,26.878376821764547,-0.0054292350001395,-0.0067394354981509,-0.0033537919524638,0.0003782498782584503,-0.0037853297924427,0.0264346118230326,-0.0556081479991332,0.0128856114993868,0.6734093374658899,3,cropland,267.8810713658627,0.357212081505888,0.3286614348776188,0.6839529496309682,274.71164666914626,0.3167887675241209,0.3117869673916761,0.2911272299775818,17.8963204761177,0.6434482682365572,2015
Nordrhein-Westfalen,0.0214474752527398,29.183504254539955,59.60685694116848,-0.0068525644710134,-0.0080113356854268,-0.0102722077630762,0.00164524225083,-0.0065438357085063,0.0199703631032412,0.098069388453502,0.0304620407580996,0.6612139578382297,3,cropland,307.19243211318854,0.3399402518034609,0.3033749679754038,0.6556761250332827,277.9884089132937,0.294104218132333,0.2885797756638862,0.260274692299961,18.11898269018105,0.6663239574528326,2015
Rheinland-Pfalz,-0.0181226937707432,-63.40896389607618,88.1719858631874,-0.0155947837777902,-0.014172570804342,-0.0613433712184536,0.0036644505694151,-0.0156312687114081,-0.0363725124437362,0.9969118362924488,0.1749621556021267,0.5883906207136822,3,cropland,292.65976059848515,0.3725084164430023,0.3331327917057072,0.5624560049204618,141.83867285599737,0.3133768779378338,0.3124102012606402,0.2194917888335936,19.503457728208627,0.9036311496061216,2015
Saarland,-0.0166693844001889,-106.11629374291697,124.4003224372947,-0.0205029005064288,-0.0178446879417089,-0.0747816776559619,-0.0010123416213305,-0.0056403152493809,-0.046608265928764,1.319932659207185,0.2446552578815361,0.636114526639814,3,cropland,344.82307098506794,0.3757352789848418,0.3410592543688314,0.5840823754789272,115.71393781539496,0.3118571455307291,0.3112213999139169,0.2040010797209622,19.77284497562707,0.9530487474195608,2015
Sachsen,0.0205462067014918,-3.291121791681314,26.83904972946685,-0.0127899129893273,-0.0138345986533953,-0.0210126407895386,-0.0043167203185497,-0.0129808550348146,0.023137041160936,0.701929397764657,0.1033092719284256,0.6290437823915347,3,cropland,267.0413847001818,0.3663302684680574,0.3349061105810254,0.606847299475874,237.2909159753274,0.3221873072683999,0.3174951747870471,0.2813690932491911,19.310361245337084,0.8280044588134329,2015
Sachsen-Anhalt,0.0180228370391632,19.249704212756345,78.79100344787336,-0.0081624333581183,-0.0095606331691638,-0.0168930483824043,0.0007711083519124186,-0.0139712224837763,0.0214652963969741,0.2602229872276013,0.0452981852490342,0.6148452206632155,3,cropland,284.4608644240285,0.3728011075758755,0.3414816322866246,0.5884014579763972,226.13315646277997,0.3299934105295038,0.3259262398744483,0.2887142303476652,19.058426046825502,0.7974373670358695,2015
Schleswig-Holstein,0.0188532776424876,-18.75714804604609,-29.2006932048022,-0.0048562814259408,-0.0051611701508184,-0.013244174975697,0.0018813377515609,0.0056066013857973,0.020912866386164,-0.453974194954335,0.0039735002880766,0.667394711879525,3,cropland,216.51207401993355,0.3428432395806381,0.3195969868457067,0.654722868098535,228.7471048690548,0.3008497169946387,0.2970327077382997,0.2590561091145902,16.80579028555695,0.5281013506810738,2015
Thueringen,-0.0029910580826883,-20.40705456365496,68.5809632441296,-0.0118867895180495,-0.0128657165578663,-0.0331405149387068,0.0025881276506192,-0.0156608622576031,-0.0012705495176043,0.627699180854397,0.0797328427537275,0.5973237799249432,3,cropland,284.73131173258827,0.3631753486841392,0.3284057807508168,0.578285431186571,196.3801266078468,0.3133220100464772,0.3093949828981492,0.2547223712156415,18.553498160280164,0.7460239599189361,2015
Baden-Wuerttemberg,0.0111966969348273,-8.827227547968569,-110.18697805524212,0.0217081319189212,0.0231288792021326,0.0206651864935207,0.0096030308599791,0.0192093558914817,0.0109784872115476,-0.2892209762150146,-0.1037809996566347,0.7831438756291348,1,forest,205.3507041248893,0.4163679087802126,0.406587477768389,0.8122461610901835,304.257411039258,0.3978391152215855,0.3970802139327227,0.3668664962026134,17.473505298995946,0.5349436959281745,2016
Bayern,0.0165865170067699,14.392602333124076,-104.38126245317795,0.0151186578331288,0.0163537588233261,0.0247881236656282,0.004090768896241,0.0071486471012711,0.0149144510172144,-0.3625830538510528,-0.0972764851745676,0.7633749632983087,1,forest,245.8371471932515,0.3795337619399394,0.3647616838036058,0.7985413202051815,364.9163700641178,0.3647914226922658,0.3632109022924613,0.3495282260111061,16.958795622606022,0.4961414972617503,2016
Berlin,0.0071728467895053,-42.22134032929424,-33.31317734771824,-0.004387469899429,-0.0046854165594141,-0.0084029815889783,-0.0010383955576132,-0.0058266696556201,0.008365815752993,0.1652039542601215,-0.0031819259404979,0.7041725330812854,1,forest,178.1714745707475,0.3536536328513819,0.3306067455148894,0.7377401386263389,170.4271535260206,0.3128360943874521,0.3100078482081228,0.2685289694586686,19.4405850893292,0.7904339813519221,2016
Brandenburg,0.0066232201707434,-33.85438336191466,-24.846370462468208,-0.0015754251144293,-0.0024959701014368,0.0011344309824337,0.0008785082445273271,-0.0042985666595942,0.0174608281637243,0.0508197352707546,-0.0299388586239328,0.7179212393609297,1,forest,191.6433160961251,0.3708444867341146,0.3484996372173792,0.7458440344786174,183.3178761547992,0.331841648482043,0.3280352804958293,0.2999730982103055,19.18896250930168,0.744258284264591,2016
Hamburg,-0.0039812747252747,6.126525024278351,58.421568717110574,0.0056488773139215,0.0040966221498332,0.0239798803933348,-1.8358897365289284e-05,-0.0062570654528399,0.0204366666666667,0.1045894593269594,-0.0678171878634908,0.753357142857143,1,forest,319.7865066331609,0.3758047294343243,0.346854435272399,0.8024833333333334,269.0115727163409,0.3499780342452558,0.3446474378214372,0.3457851011123566,17.806025786268833,0.5254255582221681,2016
Hessen,0.0151851845440895,-8.089036161935931,-40.469378027403664,0.013556202061641,0.0136626946224656,0.0260636170671501,0.0066198703026648,0.006831885227195,0.0203787970221377,-0.133704604627196,-0.1055540211194507,0.7648470425900672,1,forest,193.6085770065303,0.3844946721827987,0.3612254420500185,0.7994705937708119,226.935666645539,0.352656935707226,0.3496207852641068,0.3277117488667444,17.65438094676572,0.5439338449971376,2016
Mecklenburg-Vorpommern,-0.0073405467163968,-42.188175073658,-28.48557764254957,-0.0044308909661668,-0.006056916192345,-0.0059181198745174,0.0016919258511817,-0.0116622418285664,0.0138878625862782,0.111809758281031,-0.0265732102065703,0.7208194971678659,1,forest,198.29638275160067,0.3340331907222627,0.2974222990022567,0.7656236930345985,185.57332440852636,0.2922782138007005,0.2871674211910464,0.2580046270340148,18.232808562557576,0.6009353522338033,2016
Niedersachsen,0.0090270119069965,-45.66194642516086,35.91395322021838,-0.0029447402007117,-0.0040354461212388,-0.0046079034609052,-3.902153649337936e-05,-0.0084689889420692,0.0259864091900334,0.2347015174532656,-0.0333555810837158,0.7488439917104913,1,forest,278.4681323495297,0.3163707713817727,0.2840470100736579,0.7933437786627148,198.94575358097427,0.2786517418232742,0.273692029555596,0.2509050249101458,18.001525103066758,0.6097251512909256,2016
Nordrhein-Westfalen,0.0214323405484999,-5.846788584888834,-16.81309410458168,0.0143652987511794,0.0157067452753757,0.0229821556785355,0.0007437009909909779,0.0010495446420313,0.0369837071858667,0.0655735792287739,-0.0850030446845481,0.7676636844541276,1,forest,273.4674984314688,0.378160938019869,0.3535223525480323,0.8143905612270894,286.2994989814404,0.3567932221563361,0.3546431432571358,0.3384434970061,16.91938937882301,0.4548471150687604,2016
Rheinland-Pfalz,0.0123318071182336,24.200076471350165,-67.14888421013617,0.0335799381981788,0.0368499920176177,0.0455446530445854,0.0079479944196705,0.020083679116921,0.0265299074950818,-0.2681862149469414,-0.1474011899706024,0.7740558875259026,1,forest,168.58568576404008,0.3778890692139323,0.3663092698855659,0.8214589638685318,261.2938515376176,0.3633420633492808,0.3634860508811065,0.3324388747297374,17.556505852453643,0.5082037271133572,2016
Saarland,0.0090535541657304,10.00864742671173,-101.05351367814494,0.0353785394277643,0.0392163860546139,0.0389274565336703,0.0113311300509544,0.0269249795408509,0.0240847091853294,-0.3374391325603952,-0.1547912449663789,0.7678766993554971,1,forest,129.98889922939364,0.3903490191393974,0.3777836053573959,0.8202985177972518,242.30773776429493,0.3721858807553217,0.3725616974462558,0.3288813019493226,17.75982004416274,0.5309901641835366,2016
Sachsen,0.0028396037182489,9.800412219146724,-32.43912736085647,0.0131666790514551,0.0138712916459715,0.0293958358332331,0.0045231533463189,0.0065684397691581,0.0182229363744357,-0.212588287719102,-0.0776009895613189,0.7312784015884332,1,forest,236.5245802792911,0.3731072736884789,0.3527855628353828,0.7701784176764079,279.6004029686735,0.3476482157111343,0.3447056548969475,0.3350011240694973,17.51582440964528,0.5778728797472302,2016
Sachsen-Anhalt,0.0065793046706628,-56.63406255271495,19.84910047960051,-0.0030611976302229,-0.0031584315502632,-0.0158465293316076,0.0034519648324536,-0.0064307801086465,0.0275973599321719,0.2646828164188866,-0.0067622660889115,0.7344440649070253,1,forest,234.9160755773751,0.3851115001469857,0.3557630046510472,0.7754142951504938,159.69878396032342,0.343710538410713,0.3410705734311483,0.2963912279175008,18.76077051721934,0.7258463816235502,2016
Schleswig-Holstein,-0.0048326863489451,-1.7326831085343044,-10.187935465916592,0.0058995800783513,0.0046132566373296,0.0197974384667228,0.0034151592395929,-0.0025422091658689,0.0177517083778965,0.0885278214502331,-0.0655475849966703,0.7537954545454546,1,forest,233.1724327644196,0.273540178790187,0.2445436717452166,0.8067335294117648,243.69522579750557,0.2442983963853473,0.2392584724847029,0.2366922126610479,17.706332914984795,0.5200326895156223,2016
